job_id,skill,extracted_at
sample-00567,LangChain,2026-04-14 02:00:00
sample-00567,Kubernetes,2026-04-15 23:00:00
sample-00567,Docker,2026-04-14 16:00:00
sample-00567,MLOps,2026-04-14 13:00:00
sample-00568,SQL,2026-05-31 04:00:00
sample-00569,AWS,2026-05-23 15:00:00
sample-00569,Spark,2026-05-22 07:00:00
sample-00569,PyTorch,2026-05-22 11:00:00
sample-00569,TensorFlow,2026-05-23 12:00:00
sample-00570,TensorFlow,2026-07-07 16:00:00
sample-00571,Machine Learning,2026-05-04 17:00:00
sample-00571,PyTorch,2026-05-05 03:00:00
sample-00572,Airflow,2026-04-19 00:00:00
sample-00572,Python,2026-04-18 05:00:00
sample-00572,LangChain,2026-04-18 04:00:00
sample-00572,Machine Learning,2026-04-19 03:00:00
sample-00573,TensorFlow,2026-03-21 11:00:00
sample-00573,Kubernetes,2026-03-22 10:00:00
sample-00573,SQL,2026-03-22 20:00:00
sample-00574,SQL,2026-03-16 08:00:00
sample-00574,LangChain,2026-03-16 20:00:00
sample-00574,NLP,2026-03-16 02:00:00
sample-00576,Python,2026-07-04 04:00:00
sample-00576,dbt,2026-07-05 06:00:00
sample-00576,PyTorch,2026-07-05 23:00:00
sample-00576,Docker,2026-07-05 17:00:00
sample-00576,REST API,2026-07-04 12:00:00
sample-00577,Git,2026-05-18 08:00:00
sample-00577,TensorFlow,2026-05-18 10:00:00
sample-00578,Kubernetes,2026-06-30 14:00:00
sample-00578,PyTorch,2026-06-30 04:00:00
sample-00581,TensorFlow,2026-06-24 01:00:00
sample-00582,PyTorch,2026-03-28 05:00:00
sample-00582,MLOps,2026-03-28 04:00:00
sample-00582,Python,2026-03-29 00:00:00
sample-00582,Machine Learning,2026-03-29 01:00:00
sample-00583,SQL,2026-03-23 19:00:00
sample-00583,TensorFlow,2026-03-23 05:00:00
sample-00583,Docker,2026-03-23 17:00:00
sample-00583,AWS,2026-03-22 02:00:00
sample-00583,Kubernetes,2026-03-23 10:00:00
sample-00585,Airflow,2026-07-04 20:00:00
sample-00585,Docker,2026-07-05 22:00:00
sample-00585,AWS,2026-07-04 18:00:00
sample-00585,Machine Learning,2026-07-04 11:00:00
sample-00586,Docker,2026-06-06 03:00:00
sample-00587,SQL,2026-03-28 07:00:00
sample-00588,Spark,2026-06-23 08:00:00
sample-00588,SQL,2026-06-24 15:00:00
sample-00588,PyTorch,2026-06-23 18:00:00
sample-00589,MLOps,2026-06-25 10:00:00
sample-00590,SQL,2026-06-19 19:00:00
sample-00590,Kubernetes,2026-06-20 19:00:00
sample-00590,PyTorch,2026-06-20 05:00:00
sample-00590,Airflow,2026-06-19 05:00:00
sample-00592,AWS,2026-04-13 15:00:00
sample-00592,PyTorch,2026-04-13 05:00:00
sample-00592,Python,2026-04-13 13:00:00
sample-00593,NLP,2026-07-10 18:00:00
sample-00593,Machine Learning,2026-07-10 01:00:00
sample-00593,AWS,2026-07-10 23:00:00
sample-00593,SQL,2026-07-10 21:00:00
sample-00594,PyTorch,2026-04-23 21:00:00
sample-00594,AWS,2026-04-23 12:00:00
sample-00594,NLP,2026-04-24 14:00:00
sample-00594,Machine Learning,2026-04-23 01:00:00
sample-00595,Machine Learning,2026-06-20 13:00:00
sample-00596,Python,2026-05-23 02:00:00
sample-00596,SQL,2026-05-23 22:00:00
sample-00596,Docker,2026-05-23 06:00:00
sample-00597,Machine Learning,2026-06-16 18:00:00
sample-00597,Python,2026-06-16 12:00:00
sample-00598,Airflow,2026-05-30 05:00:00
sample-00599,PyTorch,2026-06-01 03:00:00
sample-00599,NLP,2026-06-01 06:00:00
sample-00599,AWS,2026-06-01 22:00:00
sample-00599,Python,2026-05-31 07:00:00
sample-00601,PyTorch,2026-06-16 04:00:00
sample-00601,Docker,2026-06-16 03:00:00
sample-00602,SQL,2026-06-11 05:00:00
sample-00602,Git,2026-06-12 21:00:00
sample-00602,TensorFlow,2026-06-11 20:00:00
sample-00602,Kubernetes,2026-06-12 20:00:00
sample-00602,Machine Learning,2026-06-12 23:00:00
sample-00604,Spark,2026-06-22 14:00:00
sample-00604,Git,2026-06-23 09:00:00
sample-00605,SQL,2026-05-19 22:00:00
sample-00605,Git,2026-05-19 16:00:00
sample-00605,Docker,2026-05-18 22:00:00
sample-00605,Python,2026-05-19 21:00:00
sample-00605,AWS,2026-05-19 05:00:00
sample-00606,MLOps,2026-04-23 22:00:00
sample-00606,Python,2026-04-24 21:00:00
sample-00606,Airflow,2026-04-24 23:00:00
sample-00606,LangChain,2026-04-24 02:00:00
sample-00606,NLP,2026-04-23 18:00:00
sample-00607,Spark,2026-05-17 16:00:00
sample-00607,PyTorch,2026-05-17 18:00:00
sample-00607,Python,2026-05-17 02:00:00
sample-00607,Machine Learning,2026-05-17 04:00:00
sample-00608,Machine Learning,2026-07-10 21:00:00
sample-00608,Airflow,2026-07-10 00:00:00
sample-00609,AWS,2026-06-27 10:00:00
sample-00609,PyTorch,2026-06-26 16:00:00
sample-00610,TensorFlow,2026-06-24 17:00:00
sample-00610,NLP,2026-06-24 13:00:00
sample-00610,Kubernetes,2026-06-23 18:00:00
sample-00610,SQL,2026-06-23 05:00:00
sample-00612,Kubernetes,2026-06-18 18:00:00
sample-00612,Spark,2026-06-18 18:00:00
sample-00612,SQL,2026-06-17 07:00:00
sample-00613,SQL,2026-04-30 08:00:00
sample-00613,Spark,2026-05-01 18:00:00
sample-00613,PyTorch,2026-04-30 05:00:00
sample-00614,Machine Learning,2026-06-05 20:00:00
sample-00614,LangChain,2026-06-06 01:00:00
sample-00614,REST API,2026-06-06 03:00:00
sample-00614,SQL,2026-06-06 19:00:00
sample-00615,REST API,2026-05-31 14:00:00
sample-00615,TensorFlow,2026-06-01 14:00:00
sample-00615,Machine Learning,2026-05-31 22:00:00
sample-00615,Docker,2026-05-31 01:00:00
sample-00617,REST API,2026-04-17 15:00:00
sample-00617,Machine Learning,2026-04-17 10:00:00
sample-00617,MLOps,2026-04-17 21:00:00
sample-00618,SQL,2026-03-23 23:00:00
sample-00621,Python,2026-05-11 03:00:00
sample-00621,SQL,2026-05-12 16:00:00
sample-00622,Docker,2026-04-05 03:00:00
sample-00622,REST API,2026-04-04 04:00:00
sample-00622,SQL,2026-04-05 10:00:00
sample-00622,Python,2026-04-05 05:00:00
sample-00622,MLOps,2026-04-05 18:00:00
sample-00624,NLP,2026-05-27 09:00:00
sample-00624,Python,2026-05-27 13:00:00
sample-00624,Kubernetes,2026-05-26 13:00:00
sample-00626,AWS,2026-04-25 18:00:00
sample-00626,Docker,2026-04-26 20:00:00
sample-00627,NLP,2026-04-29 18:00:00
sample-00628,Python,2026-05-15 13:00:00
sample-00628,Spark,2026-05-15 08:00:00
sample-00628,Kubernetes,2026-05-15 06:00:00
sample-00628,PyTorch,2026-05-15 04:00:00
sample-00628,SQL,2026-05-15 05:00:00
sample-00629,TensorFlow,2026-04-29 23:00:00
sample-00629,Docker,2026-04-28 02:00:00
sample-00629,PyTorch,2026-04-29 22:00:00
sample-00629,Python,2026-04-29 04:00:00
sample-00630,PyTorch,2026-06-11 20:00:00
sample-00631,AWS,2026-04-23 09:00:00
sample-00631,TensorFlow,2026-04-24 22:00:00
sample-00631,Docker,2026-04-24 15:00:00
sample-00631,Python,2026-04-23 20:00:00
sample-00632,PyTorch,2026-05-07 14:00:00
sample-00632,Airflow,2026-05-06 06:00:00
sample-00633,MLOps,2026-04-30 05:00:00
sample-00633,LangChain,2026-04-30 07:00:00
sample-00634,Python,2026-04-07 05:00:00
sample-00634,dbt,2026-04-06 13:00:00
sample-00634,SQL,2026-04-06 13:00:00
sample-00634,LangChain,2026-04-07 16:00:00
sample-00637,Kubernetes,2026-04-20 17:00:00
sample-00637,dbt,2026-04-21 16:00:00
sample-00637,Spark,2026-04-21 09:00:00
sample-00637,NLP,2026-04-21 11:00:00
sample-00637,MLOps,2026-04-21 20:00:00
sample-00638,LangChain,2026-06-19 22:00:00
sample-00639,TensorFlow,2026-07-07 04:00:00
sample-00639,dbt,2026-07-07 16:00:00
sample-00639,Python,2026-07-07 02:00:00
sample-00639,PyTorch,2026-07-07 23:00:00
sample-00639,MLOps,2026-07-06 20:00:00
sample-00641,SQL,2026-07-03 14:00:00
sample-00641,REST API,2026-07-04 19:00:00
sample-00642,Machine Learning,2026-06-26 09:00:00
sample-00642,PyTorch,2026-06-26 19:00:00
sample-00642,Docker,2026-06-26 09:00:00
sample-00642,SQL,2026-06-26 07:00:00
sample-00642,Python,2026-06-26 10:00:00
sample-00644,Spark,2026-06-15 02:00:00
sample-00646,REST API,2026-05-10 06:00:00
sample-00647,SQL,2026-05-18 16:00:00
sample-00647,dbt,2026-05-18 04:00:00
sample-00647,Python,2026-05-19 18:00:00
sample-00647,Spark,2026-05-19 02:00:00
sample-00648,Machine Learning,2026-07-08 01:00:00
sample-00648,Python,2026-07-09 14:00:00
sample-00648,Git,2026-07-09 08:00:00
sample-00648,SQL,2026-07-09 00:00:00
sample-00648,AWS,2026-07-09 13:00:00
sample-00649,TensorFlow,2026-06-24 09:00:00
sample-00649,AWS,2026-06-24 11:00:00
sample-00649,Spark,2026-06-25 12:00:00
sample-00649,Python,2026-06-24 17:00:00
sample-00650,Docker,2026-05-13 19:00:00
sample-00652,SQL,2026-04-09 15:00:00
sample-00655,SQL,2026-05-18 11:00:00
sample-00656,Machine Learning,2026-06-15 09:00:00
sample-00656,PyTorch,2026-06-15 19:00:00
sample-00656,TensorFlow,2026-06-15 01:00:00
sample-00656,SQL,2026-06-15 04:00:00
sample-00657,Python,2026-05-31 22:00:00
sample-00657,NLP,2026-05-31 04:00:00
sample-00657,Git,2026-05-30 07:00:00
sample-00657,dbt,2026-05-31 13:00:00
sample-00658,Airflow,2026-03-25 16:00:00
sample-00658,Python,2026-03-25 07:00:00
sample-00658,Machine Learning,2026-03-24 03:00:00
sample-00658,SQL,2026-03-24 17:00:00
sample-00659,NLP,2026-04-20 06:00:00
sample-00659,LangChain,2026-04-20 18:00:00
sample-00659,AWS,2026-04-20 18:00:00
sample-00659,Python,2026-04-20 21:00:00
sample-00660,PyTorch,2026-04-06 17:00:00
sample-00660,AWS,2026-04-06 08:00:00
sample-00661,Kubernetes,2026-06-11 04:00:00
sample-00661,AWS,2026-06-12 23:00:00
sample-00661,TensorFlow,2026-06-12 16:00:00
sample-00661,PyTorch,2026-06-12 06:00:00
sample-00662,Docker,2026-03-21 05:00:00
sample-00662,AWS,2026-03-20 02:00:00
sample-00662,Airflow,2026-03-20 02:00:00
sample-00663,LangChain,2026-04-09 20:00:00
sample-00663,TensorFlow,2026-04-10 19:00:00
sample-00663,PyTorch,2026-04-10 14:00:00
sample-00663,SQL,2026-04-10 18:00:00
sample-00663,Kubernetes,2026-04-10 04:00:00
sample-00667,SQL,2026-06-27 01:00:00
sample-00667,REST API,2026-06-26 22:00:00
sample-00667,Docker,2026-06-27 19:00:00
sample-00668,SQL,2026-07-03 04:00:00
sample-00668,Docker,2026-07-04 02:00:00
sample-00668,Kubernetes,2026-07-03 03:00:00
sample-00669,PyTorch,2026-04-01 15:00:00
sample-00671,Machine Learning,2026-05-29 22:00:00
sample-00672,Python,2026-05-31 20:00:00
sample-00672,Spark,2026-05-30 17:00:00
sample-00672,PyTorch,2026-05-30 19:00:00
sample-00673,Airflow,2026-03-28 03:00:00
sample-00673,TensorFlow,2026-03-28 09:00:00
sample-00673,Python,2026-03-27 18:00:00
sample-00674,PyTorch,2026-05-29 14:00:00
sample-00674,AWS,2026-05-30 17:00:00
sample-00674,TensorFlow,2026-05-30 14:00:00
sample-00675,SQL,2026-06-11 23:00:00
sample-00675,Python,2026-06-10 16:00:00
sample-00675,Machine Learning,2026-06-11 10:00:00
sample-00675,Spark,2026-06-10 02:00:00
sample-00676,Machine Learning,2026-05-25 13:00:00
sample-00676,LangChain,2026-05-25 09:00:00
sample-00676,NLP,2026-05-25 14:00:00
sample-00676,Kubernetes,2026-05-25 17:00:00
sample-00677,SQL,2026-03-27 11:00:00
sample-00677,REST API,2026-03-27 02:00:00
sample-00678,PyTorch,2026-05-17 10:00:00
sample-00678,NLP,2026-05-18 05:00:00
sample-00679,Python,2026-07-05 20:00:00
sample-00679,AWS,2026-07-05 05:00:00
sample-00679,TensorFlow,2026-07-06 10:00:00
sample-00679,Spark,2026-07-05 13:00:00
sample-00679,Kubernetes,2026-07-05 14:00:00
sample-00680,Docker,2026-06-10 23:00:00
sample-00680,REST API,2026-06-10 07:00:00
sample-00682,Python,2026-07-08 17:00:00
sample-00682,SQL,2026-07-08 09:00:00
sample-00683,Docker,2026-07-08 21:00:00
sample-00688,MLOps,2026-05-08 22:00:00
sample-00688,PyTorch,2026-05-07 09:00:00
sample-00688,Docker,2026-05-07 11:00:00
sample-00688,Python,2026-05-07 21:00:00
sample-00691,Docker,2026-06-18 13:00:00
sample-00691,Machine Learning,2026-06-18 12:00:00
sample-00691,SQL,2026-06-18 10:00:00
sample-00691,Airflow,2026-06-18 10:00:00
sample-00692,TensorFlow,2026-07-04 13:00:00
sample-00693,NLP,2026-07-07 01:00:00
sample-00693,SQL,2026-07-06 09:00:00
sample-00694,TensorFlow,2026-03-27 23:00:00
sample-00694,Airflow,2026-03-26 21:00:00
sample-00697,Docker,2026-05-26 19:00:00
sample-00697,Git,2026-05-26 05:00:00
sample-00697,Kubernetes,2026-05-25 05:00:00
sample-00697,Spark,2026-05-26 09:00:00
sample-00697,LangChain,2026-05-25 16:00:00
sample-00698,SQL,2026-03-21 03:00:00
sample-00698,Kubernetes,2026-03-22 20:00:00
sample-00698,MLOps,2026-03-22 16:00:00
sample-00700,Docker,2026-05-16 05:00:00
sample-00700,REST API,2026-05-17 22:00:00
sample-00701,Machine Learning,2026-05-29 06:00:00
sample-00701,AWS,2026-05-28 15:00:00
sample-00702,dbt,2026-04-04 16:00:00
sample-00702,Python,2026-04-05 08:00:00
sample-00703,Python,2026-04-05 03:00:00
sample-00703,SQL,2026-04-05 16:00:00
sample-00703,Kubernetes,2026-04-06 16:00:00
sample-00703,Docker,2026-04-05 22:00:00
sample-00703,AWS,2026-04-06 12:00:00
sample-00704,AWS,2026-04-01 05:00:00
sample-00704,SQL,2026-04-01 18:00:00
sample-00705,Spark,2026-05-23 05:00:00
sample-00705,PyTorch,2026-05-23 22:00:00
sample-00706,Python,2026-03-16 19:00:00
sample-00708,Docker,2026-05-12 06:00:00
sample-00709,dbt,2026-05-11 13:00:00
sample-00709,Docker,2026-05-11 06:00:00
sample-00709,SQL,2026-05-11 11:00:00
sample-00710,Python,2026-06-05 19:00:00
sample-00713,SQL,2026-06-15 10:00:00
sample-00713,Kubernetes,2026-06-15 01:00:00
sample-00713,Python,2026-06-14 05:00:00
sample-00714,Python,2026-07-04 21:00:00
sample-00714,REST API,2026-07-04 20:00:00
sample-00714,Docker,2026-07-03 20:00:00
sample-00714,Spark,2026-07-04 05:00:00
sample-00715,REST API,2026-06-19 02:00:00
sample-00715,Kubernetes,2026-06-20 08:00:00
sample-00715,TensorFlow,2026-06-19 10:00:00
sample-00715,NLP,2026-06-20 06:00:00
sample-00715,SQL,2026-06-19 04:00:00
sample-00716,SQL,2026-05-16 06:00:00
sample-00716,LangChain,2026-05-16 08:00:00
sample-00716,PyTorch,2026-05-16 17:00:00
sample-00718,Machine Learning,2026-04-13 03:00:00
sample-00718,Docker,2026-04-14 11:00:00
sample-00718,dbt,2026-04-13 05:00:00
sample-00718,SQL,2026-04-13 11:00:00
sample-00722,Docker,2026-06-24 08:00:00
sample-00722,SQL,2026-06-25 22:00:00
sample-00722,PyTorch,2026-06-24 22:00:00
sample-00723,SQL,2026-03-30 14:00:00
sample-00723,AWS,2026-03-31 03:00:00
sample-00723,Machine Learning,2026-03-31 10:00:00
sample-00723,dbt,2026-03-30 11:00:00
sample-00725,Machine Learning,2026-03-30 16:00:00
sample-00725,Airflow,2026-03-30 19:00:00
sample-00725,Python,2026-03-29 22:00:00
sample-00725,Git,2026-03-29 10:00:00
sample-00725,NLP,2026-03-30 19:00:00
sample-00726,Machine Learning,2026-06-10 17:00:00
sample-00726,SQL,2026-06-10 17:00:00
sample-00726,Python,2026-06-09 10:00:00
sample-00727,SQL,2026-03-26 12:00:00
sample-00727,REST API,2026-03-26 16:00:00
sample-00727,AWS,2026-03-26 20:00:00
sample-00728,dbt,2026-05-13 21:00:00
sample-00728,Git,2026-05-13 04:00:00
sample-00729,Machine Learning,2026-06-02 19:00:00
sample-00729,AWS,2026-06-02 04:00:00
sample-00729,Docker,2026-06-03 18:00:00
sample-00730,Docker,2026-06-10 19:00:00
sample-00730,dbt,2026-06-10 16:00:00
sample-00732,SQL,2026-07-04 09:00:00
sample-00732,AWS,2026-07-04 02:00:00
sample-00732,REST API,2026-07-04 07:00:00
sample-00732,Python,2026-07-03 07:00:00
sample-00732,Kubernetes,2026-07-04 23:00:00
sample-00733,PyTorch,2026-06-17 20:00:00
sample-00734,Python,2026-04-10 05:00:00
sample-00734,Machine Learning,2026-04-09 14:00:00
sample-00735,SQL,2026-06-03 06:00:00
sample-00735,AWS,2026-06-04 14:00:00
sample-00735,Airflow,2026-06-03 11:00:00
sample-00735,Kubernetes,2026-06-04 15:00:00
sample-00736,Python,2026-06-11 09:00:00
sample-00736,PyTorch,2026-06-10 06:00:00
sample-00736,SQL,2026-06-10 04:00:00
sample-00736,Machine Learning,2026-06-10 14:00:00
sample-00736,dbt,2026-06-11 12:00:00
sample-00737,SQL,2026-04-24 20:00:00
sample-00737,TensorFlow,2026-04-25 14:00:00
sample-00737,Python,2026-04-25 04:00:00
sample-00737,Airflow,2026-04-25 16:00:00
sample-00737,Machine Learning,2026-04-25 19:00:00
sample-00738,TensorFlow,2026-06-11 08:00:00
sample-00738,Git,2026-06-12 08:00:00
sample-00738,PyTorch,2026-06-11 21:00:00
sample-00738,REST API,2026-06-12 16:00:00
sample-00739,NLP,2026-07-01 20:00:00
sample-00739,Airflow,2026-07-01 07:00:00
sample-00739,REST API,2026-07-01 07:00:00
sample-00739,TensorFlow,2026-06-30 10:00:00
sample-00741,Docker,2026-06-15 16:00:00
sample-00741,NLP,2026-06-14 10:00:00
sample-00741,Python,2026-06-14 01:00:00
sample-00741,AWS,2026-06-15 01:00:00
sample-00741,LangChain,2026-06-14 12:00:00
sample-00742,Spark,2026-05-30 15:00:00
sample-00743,Machine Learning,2026-04-17 17:00:00
sample-00743,Kubernetes,2026-04-17 02:00:00
sample-00743,LangChain,2026-04-18 03:00:00
sample-00743,AWS,2026-04-18 00:00:00
sample-00745,LangChain,2026-04-29 04:00:00
sample-00747,Kubernetes,2026-04-23 00:00:00
sample-00749,Docker,2026-04-03 07:00:00
sample-00749,PyTorch,2026-04-03 04:00:00
sample-00749,SQL,2026-04-04 21:00:00
sample-00750,Python,2026-07-08 03:00:00
sample-00750,SQL,2026-07-08 05:00:00
sample-00751,Python,2026-04-02 11:00:00
sample-00752,Docker,2026-03-26 04:00:00
sample-00752,MLOps,2026-03-26 18:00:00
sample-00752,Machine Learning,2026-03-27 19:00:00
sample-00753,Airflow,2026-07-05 05:00:00
sample-00753,Docker,2026-07-06 17:00:00
sample-00753,SQL,2026-07-06 05:00:00
sample-00753,PyTorch,2026-07-06 03:00:00
sample-00754,TensorFlow,2026-05-22 10:00:00
sample-00754,SQL,2026-05-21 22:00:00
sample-00754,Docker,2026-05-22 19:00:00
sample-00754,Python,2026-05-21 13:00:00
sample-00754,Machine Learning,2026-05-22 11:00:00
sample-00755,AWS,2026-05-08 13:00:00
sample-00755,Machine Learning,2026-05-07 09:00:00
sample-00755,TensorFlow,2026-05-07 18:00:00
sample-00755,Kubernetes,2026-05-07 05:00:00
sample-00756,NLP,2026-06-12 10:00:00
sample-00756,Git,2026-06-11 17:00:00
sample-00756,Machine Learning,2026-06-11 20:00:00
sample-00758,Airflow,2026-04-01 11:00:00
sample-00758,dbt,2026-03-31 15:00:00
sample-00760,LangChain,2026-04-05 17:00:00
sample-00760,PyTorch,2026-04-06 07:00:00
sample-00761,Kubernetes,2026-05-20 23:00:00
sample-00762,AWS,2026-07-06 21:00:00
sample-00762,SQL,2026-07-07 15:00:00
sample-00762,PyTorch,2026-07-07 14:00:00
sample-00762,Kubernetes,2026-07-06 05:00:00
sample-00763,Machine Learning,2026-07-06 12:00:00
sample-00764,TensorFlow,2026-04-28 03:00:00
sample-00764,Python,2026-04-28 17:00:00
sample-00764,Spark,2026-04-28 15:00:00
sample-00764,SQL,2026-04-28 00:00:00
sample-00765,Spark,2026-06-17 12:00:00
sample-00765,AWS,2026-06-17 06:00:00
sample-00765,MLOps,2026-06-16 22:00:00
sample-00765,Machine Learning,2026-06-17 08:00:00
sample-00767,SQL,2026-05-13 15:00:00
sample-00767,Git,2026-05-13 09:00:00
sample-00767,Machine Learning,2026-05-12 10:00:00
sample-00767,Python,2026-05-12 15:00:00
sample-00769,LangChain,2026-04-29 11:00:00
sample-00769,SQL,2026-04-29 07:00:00
sample-00769,Python,2026-04-30 12:00:00
sample-00769,PyTorch,2026-04-29 06:00:00
sample-00769,AWS,2026-04-29 03:00:00
sample-00770,Docker,2026-06-02 08:00:00
sample-00770,TensorFlow,2026-06-01 08:00:00
sample-00771,Airflow,2026-07-12 07:00:00
sample-00771,TensorFlow,2026-07-12 14:00:00
sample-00771,Docker,2026-07-11 16:00:00
sample-00771,Git,2026-07-12 22:00:00
sample-00771,Spark,2026-07-12 16:00:00
sample-00772,AWS,2026-03-17 01:00:00
sample-00772,PyTorch,2026-03-16 04:00:00
sample-00773,PyTorch,2026-06-09 23:00:00
sample-00773,Python,2026-06-09 09:00:00
sample-00773,AWS,2026-06-10 03:00:00
sample-00773,SQL,2026-06-09 01:00:00
sample-00773,REST API,2026-06-10 07:00:00
sample-00774,Python,2026-06-25 19:00:00
sample-00774,SQL,2026-06-25 14:00:00
sample-00774,TensorFlow,2026-06-25 10:00:00
sample-00775,SQL,2026-07-07 04:00:00
sample-00775,REST API,2026-07-08 13:00:00
sample-00776,Machine Learning,2026-05-06 11:00:00
sample-00776,Python,2026-05-06 11:00:00
sample-00776,PyTorch,2026-05-06 10:00:00
sample-00776,Docker,2026-05-05 12:00:00
sample-00776,Kubernetes,2026-05-06 19:00:00
sample-00778,TensorFlow,2026-04-18 06:00:00
sample-00778,Machine Learning,2026-04-17 07:00:00
sample-00778,Spark,2026-04-18 19:00:00
sample-00778,Python,2026-04-17 06:00:00
sample-00779,SQL,2026-06-26 09:00:00
sample-00779,dbt,2026-06-25 13:00:00
sample-00780,Kubernetes,2026-06-28 17:00:00
sample-00780,Docker,2026-06-29 18:00:00
sample-00780,MLOps,2026-06-28 17:00:00
sample-00780,Machine Learning,2026-06-28 12:00:00
sample-00781,dbt,2026-05-31 02:00:00
sample-00783,Airflow,2026-03-30 20:00:00
sample-00783,AWS,2026-03-31 19:00:00
sample-00784,Python,2026-05-12 09:00:00
sample-00784,Machine Learning,2026-05-12 12:00:00
sample-00784,Airflow,2026-05-11 06:00:00
sample-00786,Kubernetes,2026-03-19 17:00:00
sample-00786,Python,2026-03-20 05:00:00
sample-00786,REST API,2026-03-19 05:00:00
sample-00787,TensorFlow,2026-06-05 01:00:00
sample-00787,Spark,2026-06-05 23:00:00
sample-00787,LangChain,2026-06-05 02:00:00
sample-00787,Machine Learning,2026-06-06 01:00:00
sample-00787,Python,2026-06-05 16:00:00
sample-00788,SQL,2026-05-20 19:00:00
sample-00788,Airflow,2026-05-19 05:00:00
sample-00788,TensorFlow,2026-05-20 17:00:00
sample-00788,NLP,2026-05-19 12:00:00
sample-00789,Machine Learning,2026-03-18 09:00:00
sample-00789,SQL,2026-03-17 20:00:00
sample-00789,Kubernetes,2026-03-17 02:00:00
sample-00789,Git,2026-03-17 12:00:00
sample-00789,AWS,2026-03-17 18:00:00
sample-00790,Python,2026-03-28 18:00:00
sample-00790,NLP,2026-03-28 00:00:00
sample-00790,Machine Learning,2026-03-27 02:00:00
sample-00790,REST API,2026-03-28 09:00:00
sample-00793,Python,2026-06-22 11:00:00
sample-00793,PyTorch,2026-06-23 07:00:00
sample-00793,Kubernetes,2026-06-23 22:00:00
sample-00793,TensorFlow,2026-06-22 09:00:00
sample-00795,Python,2026-04-20 23:00:00
sample-00795,PyTorch,2026-04-20 16:00:00
sample-00795,LangChain,2026-04-20 19:00:00
sample-00795,Docker,2026-04-21 20:00:00
sample-00795,dbt,2026-04-20 15:00:00
sample-00796,Kubernetes,2026-07-10 05:00:00
sample-00796,Python,2026-07-10 23:00:00
sample-00796,PyTorch,2026-07-10 14:00:00
sample-00796,LangChain,2026-07-10 08:00:00
sample-00796,REST API,2026-07-09 20:00:00
sample-00797,PyTorch,2026-05-10 01:00:00
sample-00797,SQL,2026-05-09 01:00:00
sample-00798,Python,2026-04-23 08:00:00
sample-00798,Machine Learning,2026-04-22 23:00:00
sample-00799,Machine Learning,2026-05-07 23:00:00
sample-00799,Python,2026-05-07 23:00:00
sample-00799,SQL,2026-05-08 11:00:00
sample-00799,PyTorch,2026-05-07 06:00:00
sample-00800,Kubernetes,2026-03-18 11:00:00
sample-00801,Airflow,2026-04-21 20:00:00
sample-00801,Docker,2026-04-21 14:00:00
sample-00801,PyTorch,2026-04-21 23:00:00
sample-00801,Python,2026-04-21 19:00:00
sample-00801,AWS,2026-04-21 21:00:00
sample-00802,Spark,2026-05-17 23:00:00
sample-00803,Machine Learning,2026-07-04 19:00:00
sample-00803,NLP,2026-07-04 11:00:00
sample-00803,Python,2026-07-04 15:00:00
sample-00803,Spark,2026-07-03 11:00:00
sample-00804,AWS,2026-06-11 23:00:00
sample-00804,Python,2026-06-12 17:00:00
sample-00804,NLP,2026-06-11 04:00:00
sample-00804,TensorFlow,2026-06-12 00:00:00
sample-00804,Kubernetes,2026-06-12 01:00:00
sample-00805,Docker,2026-06-16 05:00:00
sample-00805,AWS,2026-06-16 02:00:00
sample-00805,Airflow,2026-06-16 09:00:00
sample-00806,Python,2026-05-20 22:00:00
sample-00806,Spark,2026-05-20 01:00:00
sample-00807,Machine Learning,2026-03-30 06:00:00
sample-00807,AWS,2026-03-29 16:00:00
sample-00807,SQL,2026-03-30 12:00:00
sample-00807,Python,2026-03-30 14:00:00
sample-00807,Kubernetes,2026-03-30 05:00:00
sample-00808,TensorFlow,2026-05-02 04:00:00
sample-00808,Airflow,2026-05-02 14:00:00
sample-00808,SQL,2026-05-02 06:00:00
sample-00808,AWS,2026-05-02 00:00:00
sample-00808,Kubernetes,2026-05-01 20:00:00
sample-00809,NLP,2026-07-12 09:00:00
sample-00809,Kubernetes,2026-07-13 16:00:00
sample-00809,Docker,2026-07-13 01:00:00
sample-00810,Kubernetes,2026-03-21 17:00:00
sample-00810,Python,2026-03-22 17:00:00
sample-00810,LangChain,2026-03-22 17:00:00
sample-00810,AWS,2026-03-21 01:00:00
sample-00810,Machine Learning,2026-03-22 15:00:00
sample-00811,REST API,2026-06-28 22:00:00
sample-00811,Docker,2026-06-28 04:00:00
sample-00813,SQL,2026-04-19 13:00:00
sample-00815,Machine Learning,2026-06-24 19:00:00
sample-00815,SQL,2026-06-23 03:00:00
sample-00815,LangChain,2026-06-23 12:00:00
sample-00815,NLP,2026-06-24 02:00:00
sample-00815,Python,2026-06-24 19:00:00
sample-00816,SQL,2026-03-21 21:00:00
sample-00817,Airflow,2026-03-29 14:00:00
sample-00817,Python,2026-03-28 15:00:00
sample-00817,Spark,2026-03-29 11:00:00
sample-00817,TensorFlow,2026-03-29 05:00:00
sample-00819,Docker,2026-07-13 14:00:00
sample-00819,Kubernetes,2026-07-13 22:00:00
sample-00819,NLP,2026-07-13 10:00:00
sample-00820,TensorFlow,2026-03-18 16:00:00
sample-00820,dbt,2026-03-18 17:00:00
sample-00820,MLOps,2026-03-19 14:00:00
